Area,name,id,category,location,restaurant
"Benton, Arkansas",Panda Express,5e2f898d3d92c100085ba1eb,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}","(34.60761, -92.530612)",True
"Benton, Arkansas",Subway,4c336ba816adc9287896c39c,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}","(34.603340705582966, -92.53365774636819)",True
"Benton, Arkansas",Harps Grocery,4bc9e03a3740b7134a6c5f65,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}","(34.60911947835859, -92.53935291782543)",True
"Benton, Arkansas",SONIC Drive In,4bb8f8b17421a5931256c240,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}","(34.6108795771483, -92.5357693675096)",True
"Benton, Arkansas",Pie Five Pizza,5630fe36498e6aec2cd80911,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}","(34.610375050735065, -92.53258688973528)",True
"Benton, Arkansas",Great Clips,4c267dea136d20a17c78e561,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/salon_barber_', 'suffix': '.png'}","(34.60472915814062, -92.53327223087581)",False
"Benton, Arkansas",Subway,4e4dc7c5bd41b76bef92fb65,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}","(34.60833927918269, -92.53333008271164)",True
"Benton, Arkansas",Slim Chickens,55aa8a28498eeed921b8d590,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/friedchicken_', 'suffix': '.png'}","(34.610246, -92.533637)",True
"Benton, Arkansas",Firestone Complete Auto Care,578d276e498ed96114d4523e,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}","(34.60732766, -92.53217171)",False
"Benton, Arkansas",Fidelity Communications,4e725a0ca80958550910d063,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/technology_', 'suffix': '.png'}","(34.6003937, -92.54672845)",False
"Benton, Arkansas",McDonald's,4bc8efba937ca593e5d0a492,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}","(34.60694565741751, -92.5330747227872)",True
"Benton, Arkansas",Back Yard Burgers,4f32a4ff19836c91c7ebda24,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}","(34.624814, -92.589806)",True
"Benton, Arkansas",Advanced Refrigeration Heat & Air,58c884af761b1a1338672521,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/realestate_', 'suffix': '.png'}","(34.621043, -92.581627)",False
"Benton, Arkansas",Dennys,5d9c2a9c6b8567000852272e,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}","(34.6351, -92.61163)",True
"Benton, Arkansas",Dollar General,4f05dd2e4901346082d9bc51,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/discountstore_', 'suffix': '.png'}","(34.62798495492731, -92.5676226449638)",False
"Benton, Arkansas",Family Dollar,4fd7b7820e1dbab2f37fef96,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/discountstore_', 'suffix': '.png'}","(34.62847038535027, -92.56819381021076)",False
"Benton, Arkansas",Harvest Foods (Salem),4d0008a80457b1f7cc042f78,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}","(34.62836098362181, -92.568513278585)",True
"Benton, Arkansas",Minton Law Firm,582e8d797ff1e43c19dc7623,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/education/lawschool_', 'suffix': '.png'}","(34.62351668805506, -92.54836827434389)",False
"Benton, Arkansas",Salem Ballpark,4da4cd51b521224bb4673aee,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/baseballfield_', 'suffix': '.png'}","(34.63895956777362, -92.57204209833436)",False
"Benton, Arkansas",D&D Homes LLC,54dd6483498e060a05a55dec,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/realestate_', 'suffix': '.png'}","(34.62945560000001, -92.5469866)",False
"Benton, Arkansas",fred's Super Dollar,4d77e642a32ca1cd6b2622db,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/discountstore_', 'suffix': '.png'}","(34.6149338294232, -92.51893491637962)",False
"Benton, Arkansas",Hurricane Lake,5144d7f9e4b0c80a3331bee5,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/lake_', 'suffix': '.png'}","(34.62114358652077, -92.53678049386046)",False
"Benton, Arkansas","Jedidiah Sawyer Tree Service, LLC",5a5810bcd4cc9821e100ced7,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/realestate_', 'suffix': '.png'}","(34.6162, -92.55995)",False
"El Dorado, California",Poor Red's BAR-B-Q,4b8ccbacf964a5205add32e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bbqalt_', 'suffix': '.png'}","(38.682372717665416, -120.84729034740698)",True
"El Dorado, California",Redbox,4e31c4302fb6ede816e39740,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/video_', 'suffix': '.png'}","(38.689427, -120.83102)",False
"El Dorado, California",Chicago Pizza And Burgers,4c7d54445af8b60c13448f10,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}","(38.68195852, -120.84598138333334)",True
"El Dorado, California",The Main Street Buzz,5539198f498e67b88511f9e5,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}","(38.68208776172168, -120.84618485146456)",True
"El Dorado, California",Power Market,5cd08bcc9fca56002c184e15,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/conveniencestore_', 'suffix': '.png'}","(38.6888398, -120.831253)",False
"El Dorado, California",Richard Hockett Roofing,5b4fba079411f2002ca5293f,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/realestate_', 'suffix': '.png'}","(38.6749065, -120.8260503)",False
"Napa, California",Bottlerock Napa Valley,568f67c3498ec402c996aff0,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_', 'suffix': '.png'}","(38.296950675841074, -122.27730446052254)",False
"Napa, California",Zuzu,3fd66200f964a5206ef11ee3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/tapas_', 'suffix': '.png'}","(38.29822907949271, -122.28471980130121)",True
"Napa, California",Cole's Chop House,4c2368d713c00f47bef488de,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/steakhouse_', 'suffix': '.png'}","(38.30016338387468, -122.28609463964015)",True
"Napa, California",Fuller Park,4c236b019085d13af8d187cc,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_', 'suffix': '.png'}","(38.29340592786608, -122.29306697845459)",False
"Napa, California",In-N-Out Burger,4a7e32ccf964a52067f11fe3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}","(38.28116053010993, -122.27619655502608)",True
"Napa, California",Oxbow Public Market,4a2ae37df964a52066961fe3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_farmersmarket_', 'suffix': '.png'}","(38.30172130503793, -122.28159045278363)",True
"Napa, California",Andaz Napa - a concept by Hyatt,4a74cd8af964a520a8df1fe3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}","(38.29746626386512, -122.28925109234349)",False
"Napa, California",Gott's Roadside,4a2adcf2f964a5205f961fe3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}","(38.30123807298852, -122.28187159210017)",True
"Napa, California",Southside,574214ee498ef558ce9d8513,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}","(38.28800973551783, -122.30983160629994)",True
"Napa, California",Uptown Theatre,4be4a2e68a8cb713f74dc4a0,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/performingarts_', 'suffix': '.png'}","(38.2963504224834, -122.28737566393586)",False
"Napa, California",Fieldwork Brewing Company,58001710d67c2a7d58d8812f,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}","(38.301569243025135, -122.28151098083646)",False
"Napa, California",Hog Island Oyster Co.,4b512b56f964a520ba4527e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/seafood_', 'suffix': '.png'}","(38.30191470011148, -122.28178081710514)",True
"Napa, California",Fatted Calf,4ac8ccf6f964a520a2bc20e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/foodanddrink_', 'suffix': '.png'}","(38.301400854993844, -122.28204003627172)",True
"Napa, California",Ceja Vineyards Sonoma Tasting Room,4aa32290f964a520754320e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/vineyard_', 'suffix': '.png'}","(38.29817993765557, -122.28778241483208)",False
"Napa, California",Bounty Hunter Wine Bar & Smokin' BBQ,49fe3664f964a520806f1fe3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bbqalt_', 'suffix': '.png'}","(38.29930665490534, -122.28529302248346)",True
"Napa, California",Napa Valley Welcome Center,4d951c84c19fb60cad476065,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/touristinformation_', 'suffix': '.png'}","(38.296630087058, -122.2833587572311)",False
"Napa, California",Napa Valley Distillery & Vintage Bar Shop,51a529ae498ec54033e44be7,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_liquor_', 'suffix': '.png'}","(38.30172519479715, -122.28164412994431)",True
"Napa, California",Best Western Plus Elm House Inn,4babd4c6f964a52044cd3ae3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}","(38.29688, -122.300124)",False
"Napa, California",Alexis Baking Company,4b5dcaf6f964a520fa6b29e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/breakfast_', 'suffix': '.png'}","(38.295538838990694, -122.28879332131028)",True
"Napa, California",Model Bakery,4a75d706f964a52066e11fe3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}","(38.30134557125463, -122.28201203184878)",True
"Napa, California",Vintage Sweet Shoppe,4b5f3bf2f964a52021af29e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}","(38.296130131363796, -122.28288141862703)",True
"Napa, California",Balloons Above The Valley,4b9900c2f964a5205b5b35e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/sceniclookout_', 'suffix': '.png'}","(38.295162, -122.30096100000002)",False
"Napa, California",Oxbow Cheese Merchant,4c05471b73a8c9b6653b97e0,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_cheese_', 'suffix': '.png'}","(38.30169150319032, -122.28162480009772)",True
"Napa, California",Archer Hotel Napa,5a33458d6eda0234b4a2d696,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}","(38.2985362, -122.2876861)",False
"Napa, California",Kenzo,582ea64a9398ab3e7ca7ba4c,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}","(38.29894173911216, -122.28951569917476)",True
"Napa, California",Five Dot Ranch,4cb22f3875ebb60c890fd3ad,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}","(38.30169920152163, -122.28162112417226)",True
"Napa, California",Napa Valley Expo,4ba82a47f964a520d6ce39e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/eventspace_', 'suffix': '.png'}","(38.29735677813377, -122.27747613922038)",False
"Napa, California",Three Twins,4b799b31f964a52010052fe3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/icecream_', 'suffix': '.png'}","(38.3017316321334, -122.28163474286099)",True
"Napa, California",Ritual Coffee Roasters,4b251b9cf964a5205b6c24e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}","(38.30174174819389, -122.28167171007992)",True
"Napa, California",Angèle Restaurant & Bar,4ac66209f964a52014b420e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/french_', 'suffix': '.png'}","(38.29586728510019, -122.28272204431404)",True
"Napa, California",Oxbow Wine Merchant & Wine Bar,4b59130bf964a520507b28e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}","(38.30190724879879, -122.28181130912053)",True
"Napa, California",Sweetie Pies,4ad136e9f964a52087dd20e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}","(38.296218423602, -122.28298738168289)",True
"Napa, California",Napa Palisades Saloon,55a21539498e51373027d568,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}","(38.29935198568257, -122.28552883637707)",True
"Napa, California",Lawlers Liquors,4dc5eb147d8b14fb4637f399,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_liquor_', 'suffix': '.png'}","(38.307604470718935, -122.29522035123117)",True
"Napa, California",C Casa,4bea0379a9900f47ce1a1640,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mexican_', 'suffix': '.png'}","(38.3017314395617, -122.28164114658156)",True
"Napa, California",Torc,528ad89111d289757850fb47,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}","(38.30042865357992, -122.28624497307736)",True
"Napa, California",Whole Foods Market,4b09646bf964a520991623e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}","(38.32333888506046, -122.30639960221386)",True
"Napa, California",Skyline Wilderness Park,4b787f24f964a52042d22ee3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}","(38.27898748680572, -122.24954526425705)",False
"Napa, California",Taqueria Zapata,4b5e7524f964a5208e8f29e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mexican_', 'suffix': '.png'}","(38.28032645092678, -122.26780099778706)",True
"Napa, California",Dutch Bros Coffee,5552cfe8498ebeaf90907112,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}","(38.314122930096474, -122.29775688037398)",True
"Napa, California",Cost Plus World Market,4b58b94ff964a520916728e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/furniture_', 'suffix': '.png'}","(38.32385, -122.3087057)",False
"Napa, California",John F. Kennedy Park,4b61def1f964a52045282ae3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}","(38.26602351070132, -122.28401633752507)",False
"Napa, California",The Carneros Inn,4bc370b0dce4eee1d79a719d,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}","(38.25613932031068, -122.33372750737473)",False
"Napa, California",Genova's Deli,4b7074c2f964a5208b1b2de3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}","(38.323006429453436, -122.3034279586826)",True
"Napa, California",Boon Fly Cafe,4bdc49bbc79cc92857e185e9,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}","(38.25538582692384, -122.33251959085464)",True
"Napa, California",Peet's Coffee & Tea,4ae86fbdf964a52054af21e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}","(38.322859, -122.306077)",True
"Napa, California","FARM, The Carneros Inn",4a7667a3f964a52001e31fe3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}","(38.25553692119987, -122.33517725094525)",True
"Napa, California",Napa Golf Course at Kennedy Park,4a65f627f964a520c4c71fe3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/golfcourse_', 'suffix': '.png'}","(38.267452710972044, -122.27655267063818)",False
"Napa, California",Heritage Eats,55198243498edbf6282c1f77,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}","(38.32382558775512, -122.30701573326421)",True
"Napa, California",Rite Aid,4b771981f964a520567d2ee3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_', 'suffix': '.png'}","(38.2814262, -122.2900113)",False
"Napa, California",Etude Wines,4b6df989f964a52061a02ce3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/vineyard_', 'suffix': '.png'}","(38.24649135601299, -122.3146144175003)",False
"Napa, California",Carneros Resort and Spa,592dcb7b0a464d4b29af1ccc,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/apparel_', 'suffix': '.png'}","(38.2583851, -122.3147365)",False
"Napa, California","Market, The Carneros Inn",51c9e869498e7089e1801853,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/giftshop_', 'suffix': '.png'}","(38.25535073944619, -122.33537267960742)",False
"Napa, California",The Hilltop Dining Room at The Carneros Inn,4b817691f964a520bfa730e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/eventspace_', 'suffix': '.png'}","(38.25838360912155, -122.33345281372807)",False
"Napa, California",Ceja Vineyards,4b78924ff964a52093d72ee3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/vineyard_', 'suffix': '.png'}","(38.23553440048953, -122.31438969979159)",False
"Napa, California",The Shed,56b3e8e5498e420240dd21c9,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bbqalt_', 'suffix': '.png'}","(38.25945603774034, -122.30715818771199)",True
"Napa, California",Cuvaison Estate Wines,4ab56decf964a520917420e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}","(38.251158073055535, -122.34712812404895)",True
"Napa, California",Domaine Carneros,4a92c7c0f964a520ad1d20e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}","(38.25555610245382, -122.35110608413228)",True
"Napa, California",di Rosa,4c01718f4f1ea593db8b6b7d,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/artgallery_', 'suffix': '.png'}","(38.25800926131647, -122.35270871563641)",False
"Napa, California",Madonna Estate Winery,4ad90264f964a520151721e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}","(38.255675532704174, -122.34143211505733)",True
"Napa, California",Stanly Lane Market,4b48c75af964a5209b5626e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_farmersmarket_', 'suffix': '.png'}","(38.25948394497629, -122.30720454111975)",True
"Napa, California",Fitness Center,5117e3bde4b0d2e905ef75ff,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/gym_', 'suffix': '.png'}","(38.25549431651391, -122.33437511020205)",False
"Napa, California",The Hilltop Pool,4c55c18a1b46c9b6b298c7d0,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/pool_', 'suffix': '.png'}","(38.258192454978236, -122.3333356510571)",False
"Napa, California",Spa at The Carneros Inn,4f89d5c9e4b057e280dfe1d2,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/spa_', 'suffix': '.png'}","(38.25818545761257, -122.33359798626607)",False
"Napa, California",Oreo Cows,4c238b0d9a67a5937e35de87,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/farm_', 'suffix': '.png'}","(38.26329655245547, -122.2997421787275)",False
"Napa, California",D&S Produce,4c1d502ab4e62d7fc194dc93,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vegetarian_', 'suffix': '.png'}","(38.25946, -122.307359)",True
"Napa, California",Bonsai Tree Truck,5404e602498eb4f077b88cbf,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/gardencenter_', 'suffix': '.png'}","(38.25608371540225, -122.34186376784146)",False
"Napa, California",12 / 121 / 29 Split,4fdced8ae4b056ef38c2ad47,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/default_', 'suffix': '.png'}","(38.25783942223344, -122.30303655830024)",False
"Napa, California",Stanly Ranch Area Trail,4beed089d355a593bc5d0b60,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/hikingtrail_', 'suffix': '.png'}","(38.257736, -122.302875)",False
"Napa, California",Napa River,4e2c41d352b1b8f1986986b5,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/river_', 'suffix': '.png'}","(38.25868356821243, -122.29493053990008)",False
"Napa, California",Spa Terra at The Meritage Resort,4c2b6cf09a559c741d390de2,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/spa_', 'suffix': '.png'}","(38.2459324606116, -122.27409839630126)",False
"Napa, California",Vino Bello Resort,4ba2d913f964a520e61d38e3,"{'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_', 'suffix': '.png'}","(38.246405298586296, -122.27226590033939)",False
